date,ADAUSD,XRPUSD,SOLUSD,BTCUSD,LTCUSD,ETHUSD,DOTUSD,DOGEUSD
2015-09-14 00:00:00,,,,17592.99,,,,
2015-09-15 00:00:00,,,,16362.58,,,,
2015-09-16 00:00:00,,,,15080.6,,,,
2015-09-17 00:00:00,,,,14590.39,,,,
2015-09-18 00:00:00,,,,19329.16,,,,
2015-09-19 00:00:00,,,,11239.65,,,,
2015-09-20 00:00:00,,,,13163.49,,,,
2015-09-21 00:00:00,,,,13979.61,,,,
2015-09-22 00:00:00,,,,18901.15,,,,
2015-09-23 00:00:00,,,,13541.0,,,,
2015-09-24 00:00:00,,,,23959.71,,,,
2015-09-25 00:00:00,,,,22472.07,,,,
2015-09-26 00:00:00,,,,15034.03,,,,
2015-09-27 00:00:00,,,,17283.89,,,,
2015-09-28 00:00:00,,,,17516.84,,,,
2015-09-29 00:00:00,,,,19556.79,,,,
2015-09-30 00:00:00,,,,20602.4,,,,
2015-10-01 00:00:00,,,,20053.8,,,,
2015-10-02 00:00:00,,,,16889.46,,,,
2015-10-03 00:00:00,,,,17807.25,,,,
2015-10-04 00:00:00,,,,14937.72,,,,
2015-10-05 00:00:00,,,,20080.15,,,,
2015-10-06 00:00:00,,,,26660.11,,,,
2015-10-07 00:00:00,,,,23728.8,,,,
2015-10-08 00:00:00,,,,13785.97,,,,
2015-10-09 00:00:00,,,,14078.43,,,,
2015-10-10 00:00:00,,,,17279.47,,,,
2015-10-11 00:00:00,,,,18945.03,,,,
2015-10-12 00:00:00,,,,10507.17,,,,
2015-10-13 00:00:00,,,,25785.95,,,,
2015-10-14 00:00:00,,,,26881.16,,,,
2015-10-15 00:00:00,,,,21895.64,,,,
2015-10-16 00:00:00,,,,33657.67,,,,
2015-10-17 00:00:00,,,,25102.03,,,,
2015-10-18 00:00:00,,,,9651.58,,,,
2015-10-19 00:00:00,,,,16353.66,,,,
2015-10-20 00:00:00,,,,28660.58,,,,
2015-10-21 00:00:00,,,,20286.19,,,,
2015-10-22 00:00:00,,,,28004.6,,,,
2015-10-23 00:00:00,,,,21426.74,,,,
2015-10-24 00:00:00,,,,20060.55,,,,
2015-10-25 00:00:00,,,,28720.71,,,,
2015-10-26 00:00:00,,,,20790.45,,,,
2015-10-27 00:00:00,,,,33675.21,,,,
